"year","species_name","count_corrected","transect_length","Long_LAEA","Lat_LAEA","transect_id","bms_id"
2015,"Species1",0.285714285714286,250,4368321,2737761,"Site_60","bms_id4"
2016,"Species1",0.235294117647059,250,4368321,2737761,"Site_60","bms_id4"
2017,"Species1",0.1,250,4368321,2737761,"Site_60","bms_id4"
2018,"Species1",0.294117647058824,250,4368321,2737761,"Site_60","bms_id4"
2019,"Species1",0.0769230769230769,250,4368321,2737761,"Site_60","bms_id4"
2020,"Species1",0,250,4368321,2737761,"Site_60","bms_id4"
2021,"Species1",0.25,250,4368321,2737761,"Site_60","bms_id4"
2007,"Species1",1.63157894736842,400,4220938,2950217,"Site_61","bms_id4"
2008,"Species1",0.705882352941177,400,4220938,2950217,"Site_61","bms_id4"
2009,"Species1",0.458333333333333,400,4220938,2950217,"Site_61","bms_id4"
2010,"Species1",0.214285714285714,400,4220938,2950217,"Site_61","bms_id4"
2011,"Species1",0.103448275862069,400,4220938,2950217,"Site_61","bms_id4"
2007,"Species1",0.5,200,4304349,3407872,"Site_62","bms_id4"
2008,"Species1",0,200,4304349,3407872,"Site_62","bms_id4"
2009,"Species1",0.222222222222222,200,4304349,3407872,"Site_62","bms_id4"
2010,"Species1",0.5,200,4304349,3407872,"Site_62","bms_id4"
2011,"Species1",1.1,200,4304349,3407872,"Site_62","bms_id4"
2012,"Species1",0,200,4304349,3407872,"Site_62","bms_id4"
2013,"Species1",0.4,200,4304349,3407872,"Site_62","bms_id4"
2014,"Species1",0.2,200,4304349,3407872,"Site_62","bms_id4"
2015,"Species1",0.333333333333333,200,4304349,3407872,"Site_62","bms_id4"
2017,"Species1",0,200,4304349,3407872,"Site_62","bms_id4"
2018,"Species1",0,200,4304349,3407872,"Site_62","bms_id4"
2019,"Species1",0.714285714285714,200,4304349,3407872,"Site_62","bms_id4"
2020,"Species1",0.25,200,4304349,3407872,"Site_62","bms_id4"
2021,"Species1",0.2,200,4304349,3407872,"Site_62","bms_id4"
2007,"Species1",4.23076923076923,450,4427057,3159373,"Site_63","bms_id4"
2008,"Species1",1.03125,450,4427057,3159373,"Site_63","bms_id4"
2009,"Species1",2.78571428571429,450,4427057,3159373,"Site_63","bms_id4"
2010,"Species1",16.1724137931034,450,4427057,3159373,"Site_63","bms_id4"
2011,"Species1",23.1379310344828,450,4427057,3159373,"Site_63","bms_id4"
2012,"Species1",6.56521739130435,450,4427057,3159373,"Site_63","bms_id4"
2013,"Species1",5.42307692307692,450,4427057,3159373,"Site_63","bms_id4"
2007,"Species1",0.652173913043478,250,4526194,3364829,"Site_64","bms_id4"
2007,"Species1",0.875,250,4251290,2823490,"Site_65","bms_id4"
2008,"Species1",1.46153846153846,250,4251290,2823490,"Site_65","bms_id4"
2009,"Species1",0.1,250,4251290,2823490,"Site_65","bms_id4"
2010,"Species1",0.285714285714286,250,4251290,2823490,"Site_65","bms_id4"
2011,"Species1",0,250,4251290,2823490,"Site_65","bms_id4"
2012,"Species1",0.7,250,4251290,2823490,"Site_65","bms_id4"
2013,"Species1",0.388888888888889,250,4251290,2823490,"Site_65","bms_id4"
2014,"Species1",0.941176470588235,250,4251290,2823490,"Site_65","bms_id4"
2015,"Species1",0.785714285714286,250,4251290,2823490,"Site_65","bms_id4"
2016,"Species1",0.19047619047619,250,4251290,2823490,"Site_65","bms_id4"
2017,"Species1",0.9375,250,4251290,2823490,"Site_65","bms_id4"
2018,"Species1",0.777777777777778,250,4251290,2823490,"Site_65","bms_id4"
2019,"Species1",0.6,250,4251290,2823490,"Site_65","bms_id4"
2020,"Species1",0.833333333333333,250,4251290,2823490,"Site_65","bms_id4"
2021,"Species1",0.352941176470588,250,4251290,2823490,"Site_65","bms_id4"
2008,"Species1",1.86363636363636,200,4224800,2816019,"Site_66","bms_id4"
2009,"Species1",2,200,4224800,2816019,"Site_66","bms_id4"
2010,"Species1",1.45454545454545,200,4224800,2816019,"Site_66","bms_id4"
2011,"Species1",2.22222222222222,200,4224800,2816019,"Site_66","bms_id4"
2013,"Species1",1,200,4224800,2816019,"Site_66","bms_id4"
2014,"Species1",2.75,200,4224800,2816019,"Site_66","bms_id4"
2015,"Species1",2.25,200,4224800,2816019,"Site_66","bms_id4"
2016,"Species1",0.333333333333333,200,4224800,2816019,"Site_66","bms_id4"
2017,"Species1",0.6,200,4224800,2816019,"Site_66","bms_id4"
2018,"Species1",1.82352941176471,200,4224800,2816019,"Site_66","bms_id4"
2019,"Species1",1.16666666666667,200,4224800,2816019,"Site_66","bms_id4"
2020,"Species1",1.875,200,4224800,2816019,"Site_66","bms_id4"
2021,"Species1",2.8,200,4224800,2816019,"Site_66","bms_id4"
2008,"Species1",0,250,4352772,3244940,"Site_67","bms_id4"
2009,"Species1",0.3125,250,4352772,3244940,"Site_67","bms_id4"
2010,"Species1",0.142857142857143,250,4352772,3244940,"Site_67","bms_id4"
2011,"Species1",0,250,4352772,3244940,"Site_67","bms_id4"
2012,"Species1",0.153846153846154,250,4352772,3244940,"Site_67","bms_id4"
2013,"Species1",0,250,4352772,3244940,"Site_67","bms_id4"
2014,"Species1",0.1,250,4352772,3244940,"Site_67","bms_id4"
2015,"Species1",0,250,4352772,3244940,"Site_67","bms_id4"
2012,"Species1",2.2,350,4068021,3164110,"Site_68","bms_id4"
2013,"Species1",2.75,350,4068021,3164110,"Site_68","bms_id4"
2019,"Species1",0.333333333333333,350,4068021,3164110,"Site_68","bms_id4"
2020,"Species1",0.55,350,4068021,3164110,"Site_68","bms_id4"
2009,"Species1",0.583333333333333,650,4091363,3151991,"Site_69","bms_id4"
2010,"Species1",0.5,650,4091363,3151991,"Site_69","bms_id4"
2012,"Species1",0.142857142857143,650,4091363,3151991,"Site_69","bms_id4"
2013,"Species1",0.333333333333333,650,4091363,3151991,"Site_69","bms_id4"
2014,"Species1",0.0833333333333333,650,4091363,3151991,"Site_69","bms_id4"
2015,"Species1",0.307692307692308,650,4091363,3151991,"Site_69","bms_id4"
2016,"Species1",0.0769230769230769,650,4091363,3151991,"Site_69","bms_id4"
2017,"Species1",1.57142857142857,650,4091363,3151991,"Site_69","bms_id4"
2018,"Species1",2.38888888888889,650,4091363,3151991,"Site_69","bms_id4"
2019,"Species1",0.0714285714285714,650,4091363,3151991,"Site_69","bms_id4"
2020,"Species1",0.0666666666666667,650,4091363,3151991,"Site_69","bms_id4"
2021,"Species1",0,650,4091363,3151991,"Site_69","bms_id4"
2009,"Species1",0.260869565217391,500,4137003,3153574,"Site_70","bms_id4"
2010,"Species1",0.647058823529412,500,4137003,3153574,"Site_70","bms_id4"
2012,"Species1",0.0555555555555556,500,4137003,3153574,"Site_70","bms_id4"
2013,"Species1",0.166666666666667,500,4137003,3153574,"Site_70","bms_id4"
2014,"Species1",0.526315789473684,500,4137003,3153574,"Site_70","bms_id4"
2015,"Species1",0.368421052631579,500,4137003,3153574,"Site_70","bms_id4"
2016,"Species1",0.555555555555556,500,4137003,3153574,"Site_70","bms_id4"
2017,"Species1",1,500,4137003,3153574,"Site_70","bms_id4"
2018,"Species1",0.590909090909091,500,4137003,3153574,"Site_70","bms_id4"
2019,"Species1",0.5,500,4137003,3153574,"Site_70","bms_id4"
2020,"Species1",0,500,4137003,3153574,"Site_70","bms_id4"
2021,"Species1",0.4375,500,4137003,3153574,"Site_70","bms_id4"
2008,"Species1",0.75,500,4290233,2868524,"Site_71","bms_id4"
2009,"Species1",1.30952380952381,500,4290233,2868524,"Site_71","bms_id4"
2010,"Species1",2.66666666666667,500,4290233,2868524,"Site_71","bms_id4"
2011,"Species1",0,500,4290233,2868524,"Site_71","bms_id4"
2012,"Species1",0,500,4290233,2868524,"Site_71","bms_id4"
2013,"Species1",0.571428571428571,500,4290233,2868524,"Site_71","bms_id4"
2014,"Species1",1,500,4290233,2868524,"Site_71","bms_id4"
2015,"Species1",0.636363636363636,500,4290233,2868524,"Site_71","bms_id4"
2016,"Species1",0,500,4290233,2868524,"Site_71","bms_id4"
2008,"Species1",0.130434782608696,500,4516058,3468940,"Site_72","bms_id4"
2009,"Species1",0.32,500,4516058,3468940,"Site_72","bms_id4"
2010,"Species1",0.307692307692308,500,4516058,3468940,"Site_72","bms_id4"
2011,"Species1",0.433333333333333,500,4516058,3468940,"Site_72","bms_id4"
2012,"Species1",0.25,500,4516058,3468940,"Site_72","bms_id4"
2013,"Species1",0.25,500,4516058,3468940,"Site_72","bms_id4"
2014,"Species1",0.758620689655172,500,4516058,3468940,"Site_72","bms_id4"
2015,"Species1",1,500,4516058,3468940,"Site_72","bms_id4"
2016,"Species1",1.56,500,4516058,3468940,"Site_72","bms_id4"
2017,"Species1",0.56,500,4516058,3468940,"Site_72","bms_id4"
2018,"Species1",0,500,4516058,3468940,"Site_72","bms_id4"
2019,"Species1",1.45833333333333,500,4516058,3468940,"Site_72","bms_id4"
2020,"Species1",2.92307692307692,500,4516058,3468940,"Site_72","bms_id4"
2021,"Species1",1.25,500,4516058,3468940,"Site_72","bms_id4"
2009,"Species1",3.32142857142857,500,4377257,3148410,"Site_73","bms_id4"
2010,"Species1",1.84615384615385,500,4377257,3148410,"Site_73","bms_id4"
2011,"Species1",1.10344827586207,500,4377257,3148410,"Site_73","bms_id4"
2012,"Species1",0.56,500,4377257,3148410,"Site_73","bms_id4"
2013,"Species1",0.444444444444444,500,4377257,3148410,"Site_73","bms_id4"
2014,"Species1",0.666666666666667,500,4377257,3148410,"Site_73","bms_id4"
2015,"Species1",4,500,4377257,3148410,"Site_73","bms_id4"
2009,"Species1",6.10526315789474,550,4563825,3275724,"Site_74","bms_id4"
2010,"Species1",3.84615384615385,550,4563825,3275724,"Site_74","bms_id4"
2011,"Species1",2.8,550,4563825,3275724,"Site_74","bms_id4"
2012,"Species1",1.73333333333333,550,4563825,3275724,"Site_74","bms_id4"
2013,"Species1",0.777777777777778,550,4563825,3275724,"Site_74","bms_id4"
2014,"Species1",2,550,4563825,3275724,"Site_74","bms_id4"
2009,"Species1",0.888888888888889,350,4554110,3298904,"Site_75","bms_id4"
2010,"Species1",2.26923076923077,350,4554110,3298904,"Site_75","bms_id4"
2011,"Species1",0.777777777777778,350,4554110,3298904,"Site_75","bms_id4"
2012,"Species1",1.25,350,4554110,3298904,"Site_75","bms_id4"
2013,"Species1",0,350,4554110,3298904,"Site_75","bms_id4"
2014,"Species1",0.769230769230769,350,4554110,3298904,"Site_75","bms_id4"
2015,"Species1",1.84615384615385,350,4554110,3298904,"Site_75","bms_id4"
2016,"Species1",0.125,350,4554110,3298904,"Site_75","bms_id4"
2017,"Species1",0.318181818181818,350,4554110,3298904,"Site_75","bms_id4"
2018,"Species1",0.4,350,4554110,3298904,"Site_75","bms_id4"
2019,"Species1",0.2,350,4554110,3298904,"Site_75","bms_id4"
2020,"Species1",0.142857142857143,350,4554110,3298904,"Site_75","bms_id4"
2021,"Species1",0.956521739130435,350,4554110,3298904,"Site_75","bms_id4"
2010,"Species1",0.222222222222222,300,4328723,3255323,"Site_76","bms_id4"
2011,"Species1",0.0526315789473684,300,4328723,3255323,"Site_76","bms_id4"
2012,"Species1",0,300,4328723,3255323,"Site_76","bms_id4"
2013,"Species1",0.117647058823529,300,4328723,3255323,"Site_76","bms_id4"
2014,"Species1",0.227272727272727,300,4328723,3255323,"Site_76","bms_id4"
2015,"Species1",0.136363636363636,300,4328723,3255323,"Site_76","bms_id4"
2016,"Species1",0.285714285714286,300,4328723,3255323,"Site_76","bms_id4"
2017,"Species1",0.263157894736842,300,4328723,3255323,"Site_76","bms_id4"
2018,"Species1",0.28,300,4328723,3255323,"Site_76","bms_id4"
2019,"Species1",0.272727272727273,300,4328723,3255323,"Site_76","bms_id4"
2020,"Species1",0.409090909090909,300,4328723,3255323,"Site_76","bms_id4"
2021,"Species1",0.352941176470588,300,4328723,3255323,"Site_76","bms_id4"
2009,"Species1",0.153846153846154,200,4439462,3189219,"Site_77","bms_id4"
2010,"Species1",0.421052631578947,200,4439462,3189219,"Site_77","bms_id4"
2011,"Species1",0.214285714285714,200,4439462,3189219,"Site_77","bms_id4"
2011,"Species1",0.130434782608696,150,4524861,3076910,"Site_78","bms_id4"
2011,"Species1",0.0256410256410256,50,4361859,3314416,"Site_79","bms_id4"
2012,"Species1",0.0263157894736842,50,4361859,3314416,"Site_79","bms_id4"
2013,"Species1",0.0277777777777778,50,4361859,3314416,"Site_79","bms_id4"
2014,"Species1",0.0217391304347826,50,4361859,3314416,"Site_79","bms_id4"
2015,"Species1",0.157894736842105,50,4361859,3314416,"Site_79","bms_id4"
2016,"Species1",0.0967741935483871,50,4361859,3314416,"Site_79","bms_id4"
2009,"Species1",0.958333333333333,1477,3646284,2148944,"Site_80","bms_id5"
2010,"Species1",0.391304347826087,1477,3646284,2148944,"Site_80","bms_id5"
2011,"Species1",0.478260869565217,1477,3646284,2148944,"Site_80","bms_id5"
2012,"Species1",0.521739130434783,1477,3646284,2148944,"Site_80","bms_id5"
2013,"Species1",0.166666666666667,1477,3646284,2148944,"Site_80","bms_id5"
2014,"Species1",0.16,1477,3646284,2148944,"Site_80","bms_id5"
2015,"Species1",0.333333333333333,1477,3646284,2148944,"Site_80","bms_id5"
2016,"Species1",0.25,1477,3646284,2148944,"Site_80","bms_id5"
2017,"Species1",0.12,1477,3646284,2148944,"Site_80","bms_id5"
2018,"Species1",0.208333333333333,1477,3646284,2148944,"Site_80","bms_id5"
2019,"Species1",0.19047619047619,1477,3646284,2148944,"Site_80","bms_id5"
2020,"Species1",0.105263157894737,1477,3646284,2148944,"Site_80","bms_id5"
2021,"Species1",0.166666666666667,1477,3646284,2148944,"Site_80","bms_id5"
2012,"Species1",0.142857142857143,1426,3685938,2087362,"Site_81","bms_id5"
2013,"Species1",0.0833333333333333,1426,3685938,2087362,"Site_81","bms_id5"
2014,"Species1",0.310344827586207,1426,3685938,2087362,"Site_81","bms_id5"
2015,"Species1",0.222222222222222,1426,3685938,2087362,"Site_81","bms_id5"
2016,"Species1",0.0689655172413793,1426,3685938,2087362,"Site_81","bms_id5"
2017,"Species1",0,1426,3685938,2087362,"Site_81","bms_id5"
2018,"Species1",0,1426,3685938,2087362,"Site_81","bms_id5"
2019,"Species1",0.0357142857142857,1426,3685938,2087362,"Site_81","bms_id5"
2020,"Species1",0.0454545454545455,1426,3685938,2087362,"Site_81","bms_id5"
2021,"Species1",0.0344827586206897,1426,3685938,2087362,"Site_81","bms_id5"
2015,"Species1",0.37037037037037,2369,3659183,2136938,"Site_82","bms_id5"
2016,"Species1",0.0833333333333333,2369,3659183,2136938,"Site_82","bms_id5"
2017,"Species1",0.111111111111111,2369,3659183,2136938,"Site_82","bms_id5"
2017,"Species1",0.1,1522,3667654,2075438,"Site_83","bms_id5"
2018,"Species1",0,1522,3667654,2075438,"Site_83","bms_id5"
2019,"Species1",0.3,1522,3667654,2075438,"Site_83","bms_id5"
2020,"Species1",0,1522,3667654,2075438,"Site_83","bms_id5"
2021,"Species1",0,1522,3667654,2075438,"Site_83","bms_id5"
2017,"Species1",1.35714285714286,1258,3683449,2172748,"Site_84","bms_id5"
2018,"Species1",1,1258,3683449,2172748,"Site_84","bms_id5"
2019,"Species1",1.26666666666667,1258,3683449,2172748,"Site_84","bms_id5"
2020,"Species1",2.23076923076923,1258,3683449,2172748,"Site_84","bms_id5"
2021,"Species1",1.07142857142857,1258,3683449,2172748,"Site_84","bms_id5"
2003,"Species1",0.466666666666667,1662,3714145,2156115,"Site_85","bms_id5"
2004,"Species1",0.1,1662,3714145,2156115,"Site_85","bms_id5"
2005,"Species1",0.344827586206897,1662,3714145,2156115,"Site_85","bms_id5"
2006,"Species1",0.0666666666666667,1662,3714145,2156115,"Site_85","bms_id5"
2007,"Species1",0.107142857142857,1662,3714145,2156115,"Site_85","bms_id5"
2008,"Species1",0.0333333333333333,1662,3714145,2156115,"Site_85","bms_id5"
2009,"Species1",0.333333333333333,1662,3714145,2156115,"Site_85","bms_id5"
2010,"Species1",0.366666666666667,1662,3714145,2156115,"Site_85","bms_id5"
2011,"Species1",0.379310344827586,1662,3714145,2156115,"Site_85","bms_id5"
2012,"Species1",0.0666666666666667,1662,3714145,2156115,"Site_85","bms_id5"
2006,"Species1",0.0833333333333333,1707,3584788,2208058,"Site_86","bms_id5"
2007,"Species1",0,1707,3584788,2208058,"Site_86","bms_id5"
2008,"Species1",0,1707,3584788,2208058,"Site_86","bms_id5"
2009,"Species1",0.2,1707,3584788,2208058,"Site_86","bms_id5"
2010,"Species1",0.125,1707,3584788,2208058,"Site_86","bms_id5"
2011,"Species1",0,1707,3584788,2208058,"Site_86","bms_id5"
2012,"Species1",0.0588235294117647,1707,3584788,2208058,"Site_86","bms_id5"
2013,"Species1",0,1707,3584788,2208058,"Site_86","bms_id5"
2014,"Species1",0.0625,1707,3584788,2208058,"Site_86","bms_id5"
2015,"Species1",0.117647058823529,1707,3584788,2208058,"Site_86","bms_id5"
2016,"Species1",0.277777777777778,1707,3584788,2208058,"Site_86","bms_id5"
2017,"Species1",0.15,1707,3584788,2208058,"Site_86","bms_id5"
2018,"Species1",0.0625,1707,3584788,2208058,"Site_86","bms_id5"
2019,"Species1",0,1707,3584788,2208058,"Site_86","bms_id5"
2020,"Species1",0,1707,3584788,2208058,"Site_86","bms_id5"
2021,"Species1",0,1707,3584788,2208058,"Site_86","bms_id5"
2006,"Species1",0.346153846153846,1559,3620956,2194373,"Site_87","bms_id5"
2007,"Species1",0.0416666666666667,1559,3620956,2194373,"Site_87","bms_id5"
2008,"Species1",0.423076923076923,1559,3620956,2194373,"Site_87","bms_id5"
2009,"Species1",1.41666666666667,1559,3620956,2194373,"Site_87","bms_id5"
2010,"Species1",0.875,1559,3620956,2194373,"Site_87","bms_id5"
2011,"Species1",0.875,1559,3620956,2194373,"Site_87","bms_id5"
2012,"Species1",0.714285714285714,1559,3620956,2194373,"Site_87","bms_id5"
2013,"Species1",0.0740740740740741,1559,3620956,2194373,"Site_87","bms_id5"
2014,"Species1",0.48,1559,3620956,2194373,"Site_87","bms_id5"
2015,"Species1",0.518518518518518,1559,3620956,2194373,"Site_87","bms_id5"
2016,"Species1",0.12,1559,3620956,2194373,"Site_87","bms_id5"
2017,"Species1",0.275862068965517,1559,3620956,2194373,"Site_87","bms_id5"
2018,"Species1",0.2,1559,3620956,2194373,"Site_87","bms_id5"
2019,"Species1",0.25,1559,3620956,2194373,"Site_87","bms_id5"
2020,"Species1",0.0869565217391304,1559,3620956,2194373,"Site_87","bms_id5"
2021,"Species1",0,1559,3620956,2194373,"Site_87","bms_id5"
2015,"Species1",0.666666666666667,2000,3294209,2323111,"Site_88","bms_id6"
2016,"Species1",1,2000,3294209,2323111,"Site_88","bms_id6"
2017,"Species1",0.5,2000,3294209,2323111,"Site_88","bms_id6"
2018,"Species1",0.166666666666667,2000,3294209,2323111,"Site_88","bms_id6"
2019,"Species1",0.888888888888889,2000,3294209,2323111,"Site_88","bms_id6"
2020,"Species1",0.25,2000,3294209,2323111,"Site_88","bms_id6"
2021,"Species1",0.111111111111111,2000,3294209,2323111,"Site_88","bms_id6"
2015,"Species1",1.2,1000,3267040,2300819,"Site_89","bms_id6"
2020,"Species1",0.2,554,2840791,2429939,"Site_90","bms_id7"
2021,"Species1",0.272727272727273,554,2840791,2429939,"Site_90","bms_id7"
2015,"Species1",0.272727272727273,0,3138039,2355432,"Site_91","bms_id7"
2016,"Species1",0,0,3138039,2355432,"Site_91","bms_id7"
2017,"Species1",0,0,3138039,2355432,"Site_91","bms_id7"
2018,"Species1",0.142857142857143,0,3138039,2355432,"Site_91","bms_id7"
2019,"Species1",0.142857142857143,0,3138039,2355432,"Site_91","bms_id7"
2021,"Species1",0,0,3138039,2355432,"Site_91","bms_id7"
2021,"Species1",1,4040,5054533,4740822,"Site_92","bms_id8"
2000,"Species1",0,2672,4934703,4337511,"Site_93","bms_id8"
2001,"Species1",0,2672,4934703,4337511,"Site_93","bms_id8"
2002,"Species1",0.166666666666667,2672,4934703,4337511,"Site_93","bms_id8"
2003,"Species1",0.769230769230769,2672,4934703,4337511,"Site_93","bms_id8"
2004,"Species1",0.363636363636364,2672,4934703,4337511,"Site_93","bms_id8"
2005,"Species1",10,2672,4934703,4337511,"Site_93","bms_id8"
2005,"Species1",21.5714285714286,2370,5146288,4282171,"Site_94","bms_id8"
2006,"Species1",4.5,2370,5146288,4282171,"Site_94","bms_id8"
2007,"Species1",4.5,2370,5146288,4282171,"Site_94","bms_id8"
2008,"Species1",3.25,2370,5146288,4282171,"Site_94","bms_id8"
2009,"Species1",9.42857142857143,2370,5146288,4282171,"Site_94","bms_id8"
2010,"Species1",4.57142857142857,2370,5146288,4282171,"Site_94","bms_id8"
2011,"Species1",1.14285714285714,2370,5146288,4282171,"Site_94","bms_id8"
2012,"Species1",1.85714285714286,2370,5146288,4282171,"Site_94","bms_id8"
2013,"Species1",0.571428571428571,2370,5146288,4282171,"Site_94","bms_id8"
2014,"Species1",0.285714285714286,2370,5146288,4282171,"Site_94","bms_id8"
2015,"Species1",2.57142857142857,2370,5146288,4282171,"Site_94","bms_id8"
2016,"Species1",3.25,2370,5146288,4282171,"Site_94","bms_id8"
2017,"Species1",0.857142857142857,2370,5146288,4282171,"Site_94","bms_id8"
2005,"Species1",24.8947368421053,3765,5242778,4286640,"Site_95","bms_id8"
2006,"Species1",4.7,3765,5242778,4286640,"Site_95","bms_id8"
2007,"Species1",1.17647058823529,3765,5242778,4286640,"Site_95","bms_id8"
2008,"Species1",1.77777777777778,3765,5242778,4286640,"Site_95","bms_id8"
